"houseID","yearBuilt","lastSoldPrice","latitude","longitude","homeType","architecturalStyle","bathrooms","bedrooms","livingArea","lotSize","stories","constructionMaterials","hasAttachedGarage","hasFireplace","hasView"
15281,1995,267000,45.53601837,-122.9685745,"SINGLE_FAMILY",NA,2,3,1919,7841,NA,"wood frame",NA,1,0
15282,1944,261000,45.59222031,-122.6650009,"SINGLE_FAMILY",NA,1,3,822,5227,1,"vinyl siding",0,NA,0
15283,2013,902000,45.5593338,-122.6922607,"SINGLE_FAMILY","Craftsman",3,4,3292,4356,3,"cement siding",1,1,0
15284,1970,775000,45.44744492,-122.5508652,"SINGLE_FAMILY","Daylight Ranch",3,4,3012,29185,2,"wood siding",1,1,1
15285,1940,319000,45.35195541,-122.6021271,"SINGLE_FAMILY",NA,1,3,2456,7987,NA,"NA",NA,1,0
15286,1988,560000,45.39521027,-122.5917358,"SINGLE_FAMILY","Traditional",3,4,2152,8276,2,"man made",1,NA,0
15287,1981,345000,45.48078537,-122.6727829,"CONDO","Traditional",2,2,1141,53578,NA,"NA",NA,1,0
15288,1952,385000,45.48170853,-122.8550568,"SINGLE_FAMILY",NA,2,4,1669,5227,NA,"wood frame",NA,1,0
15289,1950,728000,45.52557373,-122.6125259,"SINGLE_FAMILY",NA,1,2,786,4739,NA,"NA",NA,NA,0
15290,1975,285000,45.5520134,-122.5323715,"CONDO","Townhouse",3,3,1876,NA,2,"wood siding",1,1,0
15291,1975,725000,45.48273087,-122.7298737,"SINGLE_FAMILY",NA,4,5,2600,11761,2,"cement siding",1,1,0
15292,1943,370000,45.46462631,-122.7183609,"SINGLE_FAMILY","Cottage",1,2,933,9147,3,"vinyl siding",NA,NA,0
15293,2008,642500,45.45965958,-122.8685226,"SINGLE_FAMILY","Craftsman",3,4,2322,6534,2,"stone",1,1,1
15294,2017,550000,45.47535324,-122.4683075,"SINGLE_FAMILY",NA,3,3,2209,5227,2,"cement siding",1,1,0
15295,1950,391000,45.52793121,-122.9919891,"SINGLE_FAMILY","Traditional",2,3,1280,11325,1,"cement siding",0,NA,0
15296,1906,605000,45.56185532,-122.6451035,"SINGLE_FAMILY","FourSquare",3,4,2334,3484,3,"wood siding",0,NA,1
15297,2004,425000,45.50858307,-122.9754715,"SINGLE_FAMILY","Traditional",3,4,1908,3484,2,"cement siding",1,1,0
15298,2014,650000,45.55781555,-122.6133728,"TOWNHOUSE","Craftsman",2,3,1535,NA,2,"cedar",0,NA,1
15299,1988,259900,45.50546265,-122.5350266,"TOWNHOUSE","Townhouse",2,3,1250,NA,2,"vinyl siding",0,NA,0
15300,1907,600000,45.55009079,-122.6704483,"SINGLE_FAMILY","FourSquare",2,3,2298,4791,3,"cedar",NA,0,1
15301,2004,669000,45.50056458,-122.470787,"SINGLE_FAMILY","Custom Style",3,4,3010,11325,2,"cement siding",1,1,1
15302,2020,725000,45.57475281,-122.8330307,"SINGLE_FAMILY","Craftsman",3,5,3385,3920,3,"cement siding",1,1,0
15303,1970,1200,45.49057388,-122.8869858,"SINGLE_FAMILY",NA,1,3,1008,7405,NA,"wood frame",NA,1,0
15304,2015,531000,45.50108719,-122.8895721,"SINGLE_FAMILY","English",3,3,2200,2613,2,"cement siding",1,1,0
15305,1929,530000,45.46393204,-122.7238464,"SINGLE_FAMILY","Cottage",2,3,1865,10018,1,"cedar",1,0,0
15306,2017,359990,45.57185364,-122.8309784,"TOWNHOUSE","Townhouse",3,2,1358,871,3,"cement siding",1,1,1
15307,1932,815000,45.54586411,-122.638382,"SINGLE_FAMILY","Tudor",2,4,2698,4791,3,"cedar",0,1,0
15308,1974,693000,45.3911438,-122.6366425,"SINGLE_FAMILY","Craftsman",5,5,3321,9583,2,"wood siding",1,1,1
15309,1973,425000,45.47633743,-122.8857346,"SINGLE_FAMILY","Ranch",2,3,1473,8712,1,"lap siding",1,1,0
15310,1960,583000,45.54785538,-122.5327606,"SINGLE_FAMILY","Mid-Century Modern",3,5,2390,8712,3,"lap siding",1,1,1
15311,1974,515000,45.48140717,-122.8637314,"SINGLE_FAMILY",NA,2,4,1612,9147,1,"cement siding",1,1,0
15312,2009,350100,45.43292999,-122.8332062,"TOWNHOUSE",NA,2.5,3,1444,1307,NA,"wood frame",NA,1,0
15313,1977,319000,45.47499084,-122.5237503,"SINGLE_FAMILY","Ranch",2,3,1814,10890,1,"t-111 siding",1,NA,0
15314,1959,620000,45.51144791,-122.8021545,"SINGLE_FAMILY","Mid-Century Modern",3,4,2104,9147,3,"wood siding",1,1,1
15315,1981,420000,45.35747528,-122.8489685,"SINGLE_FAMILY","Ranch",2,3,1262,7840,1,"wood siding",1,1,0
15316,2004,397500,45.50937271,-122.9751511,"SINGLE_FAMILY",NA,3,3,1840,2613,2,"cement siding",1,1,0
15317,1959,875000,45.4741478,-122.6214294,"SINGLE_FAMILY","Ranch",3,4,3562,8712,3,"brick",1,1,0
15318,1910,860000,45.4995842,-122.6338196,"SINGLE_FAMILY","Craftsman",4,5,4051,4791,4,"wood siding",NA,1,1
15319,1988,443000,45.40919495,-122.7583084,"SINGLE_FAMILY","Traditional",3,3,1555,5227,2,"cement siding",1,1,0
15320,1977,377500,45.48350143,-122.8351212,"TOWNHOUSE","Contemporary",2,2,1001,3920,1,"cedar",1,1,1
15321,1986,500000,45.43030548,-122.531189,"SINGLE_FAMILY","Traditional",3,3,2145,8712,2,"wood siding",1,1,0
15322,2006,695000,45.34989166,-122.8539963,"SINGLE_FAMILY","Traditional",3,4,3147,6969,2,"cement siding",1,1,1
15323,1991,945000,45.38089371,-122.7248459,"SINGLE_FAMILY","Traditional",4,5,5258,10018,3,"brick",1,1,1
15324,1985,440000,45.47257614,-122.8583221,"SINGLE_FAMILY","Ranch",2,3,1402,7405,1,"t-111 siding",1,NA,0
15325,1914,480000,45.46304321,-122.6324615,"SINGLE_FAMILY","Bungalow",1,3,1872,6098,2,"cedar",0,1,0
15326,1926,546500,45.57104492,-122.6806183,"SINGLE_FAMILY",NA,1,2,810,7334,NA,"NA",NA,NA,0
15327,1956,485000,45.51975632,-122.6059418,"SINGLE_FAMILY","Other",2,3,1837,4791,3,"metal siding",1,1,0
15328,2018,770000,45.4275856,-122.8127289,"SINGLE_FAMILY","Farmhouse",3,5,3428,10890,2,"lap siding",1,1,1
15329,1992,1251000,45.43177414,-122.7325211,"SINGLE_FAMILY","Colonial",3,4,2931,6534,2,"cedar",1,1,1
15330,1906,575000,45.51765442,-122.6268692,"SINGLE_FAMILY","Bungalow",1,2,1600,3484,2,"shake siding",NA,0,0
15331,1998,3000000,45.5687561,-122.6352539,"SINGLE_FAMILY",NA,1.5,3,51290,34768,NA,"NA",NA,NA,0
15332,1940,105500,45.60121536,-122.6357117,"SINGLE_FAMILY","Bungalow",1,1,924,NA,1,"metal siding",NA,NA,1
15333,1948,817500,45.39670944,-122.7885742,"SINGLE_FAMILY","Daylight Ranch",2,3,2746,56628,2,"wood composite",0,1,1
15334,1908,550000,45.46053314,-122.6464386,"SINGLE_FAMILY","Bungalow",3,5,1864,4791,2,"shake siding",0,NA,1
15335,1979,390000,45.38879395,-122.5938568,"SINGLE_FAMILY","Ranch",2,3,1420,10890,1,"t-111 siding",1,1,0
15336,1911,519000,45.56707382,-122.6958847,"SINGLE_FAMILY","Bungalow",2,4,1664,4791,2,"shake siding",NA,NA,0
15337,2006,850000,45.44037247,-122.5141525,"SINGLE_FAMILY","Traditional",3,5,4093,7840,2,"stone",1,1,1
15338,1911,277000,45.47414017,-122.5762253,"SINGLE_FAMILY","Bungalow",1,2,770,6098,1,"aluminum siding",0,NA,1
15339,1954,475000,45.34407043,-122.606308,"SINGLE_FAMILY","Ranch",2,3,2977,17424,1,"vinyl siding",1,1,0
15340,2012,559000,45.55341339,-122.6603546,"CONDO","FourSquare",4,3,1749,1306,3,"cement siding",1,1,0
15341,1996,390000,45.33187866,-122.6217422,"SINGLE_FAMILY",NA,2,3,1148,8100,NA,"NA",NA,1,0
15342,2018,217500,45.56992722,-122.8483124,"CONDO","Contemporary",1,1,670,NA,1,"cement siding",0,1,1
15343,2001,300000,45.49781418,-122.4599304,"CONDO","Row House",3,3,1730,2613,3,"cement siding",1,NA,0
15344,2005,1000000,45.55072784,-122.7830811,"SINGLE_FAMILY","Traditional",5,5,4203,6534,3,"wood composite",1,1,1
15345,2017,530000,45.58317566,-122.7197723,"SINGLE_FAMILY","Craftsman",3,3,1894,3920,2,"cement siding",1,1,0
15346,1955,517500,45.45157623,-122.717453,"SINGLE_FAMILY","Capecod",2,5,2330,10454,2,"asbestos",0,NA,1
15347,1956,410500,45.5285759,-122.9778519,"SINGLE_FAMILY","Ranch",2,3,1696,16117,1,"brick",1,1,0
15348,1987,503000,45.43196869,-122.8153305,"SINGLE_FAMILY","Contemporary",2,3,1435,9583,2,"t-111 siding",1,1,0
15349,1993,1475000,45.62680435,-122.8966827,"SINGLE_FAMILY","Traditional",4,5,4267,609840,2,"brick",1,1,1
15350,1922,705000,45.46767044,-122.6583862,"SINGLE_FAMILY","Bungalow",1,2,1748,4791,2,"wood siding",0,1,1
15351,1922,596000,45.55698776,-122.633255,"SINGLE_FAMILY","Bungalow",2,2,1632,3920,2,"shake siding",0,0,0
15352,1917,1475000,45.54148483,-122.6111908,"SINGLE_FAMILY","Colonial",5,5,4599,11325,4,"lap siding",1,1,1
15353,2020,1298000,45.41249466,-122.7215805,"SINGLE_FAMILY","Contemporary",3,3,3126,11761,2,"cement siding",1,1,1
15354,1997,1375000,45.29811096,-122.5964355,"SINGLE_FAMILY","Farmhouse",4,4,5390,326700,3,"cedar",1,1,1
15355,2020,554900,45.49170685,-122.9090805,"SINGLE_FAMILY","Traditional",3,4,2569,NA,2,"cement siding",1,1,1
15356,1907,1289000,45.46344757,-122.6539841,"SINGLE_FAMILY","Farmhouse",3,5,3459,4791,3,"board & batten siding",0,1,0
15357,1965,510000,45.4079628,-122.7998734,"SINGLE_FAMILY","Ranch",2,2,1526,5227,1,"wood siding",1,1,1
15358,1967,719000,45.43665314,-122.7362289,"SINGLE_FAMILY","Traditional",4,4,3310,15681,3,"brick",1,1,0
15359,2021,665000,45.31885147,-122.6209946,"SINGLE_FAMILY","Ranch",2,4,2194,7405,1,"stone",1,1,0
15360,1939,470000,45.44100571,-122.7741623,"SINGLE_FAMILY","Craftsman",3,4,2070,7405,2,"lap siding",0,NA,0
15361,2014,800000,45.39030838,-123.0338135,"SINGLE_FAMILY",NA,3,3,2100,152460,2,"other",0,1,1
15362,1963,355000,45.49559402,-122.488678,"SINGLE_FAMILY","Ranch",2,3,1044,7405,1,"cedar",1,NA,0
15363,1993,577000,45.4045639,-122.821434,"SINGLE_FAMILY","Traditional",3,6,3045,6969,2,"brick",1,1,1
15364,1973,470000,45.31019592,-122.5493622,"SINGLE_FAMILY",NA,3,3,1986,20037,NA,"NA",NA,1,1
15365,1929,578500,45.52618027,-122.6207581,"SINGLE_FAMILY","Bungalow",2,4,2476,4791,2,"other",0,1,1
15366,2021,639900,45.31905365,-122.6209106,"SINGLE_FAMILY",NA,3,4,2768,NA,2,"cement siding",1,1,0
15367,1922,365000,45.46379089,-122.616188,"SINGLE_FAMILY","Bungalow",1,2,864,3049,1,"cedar",NA,1,1
15368,2015,679000,45.41692352,-122.7986069,"SINGLE_FAMILY","Custom Style",3,5,2621,6098,2,"stone",1,1,0
15369,2018,707000,45.54679871,-122.8043976,"SINGLE_FAMILY",NA,3,4,2637,4617,NA,"NA",NA,1,0
15370,2017,640000,45.57043457,-122.6600494,"TOWNHOUSE","Contemporary",4,4,2532,2613,3,"cement siding",1,1,1
15371,2020,920000,45.47327805,-122.70224,"SINGLE_FAMILY","Contemporary",3,3,2578,6098,2,"cement siding",1,1,1
15372,1969,461000,45.39389038,-122.5975876,"SINGLE_FAMILY",NA,3,4,2172,7405,2,"vinyl siding",1,1,0
15373,1956,515000,45.54580688,-122.5507202,"SINGLE_FAMILY","Ranch",3,4,2399,11325,1,"brick",1,1,0
15374,1984,505000,45.52333832,-122.400177,"SINGLE_FAMILY",NA,2,3,1913,10018,3,"wood siding",1,1,0
15375,1986,305000,45.50993729,-122.6745758,"CONDO","Traditional",1,1,835,NA,1,"cedar",1,1,1
15376,2016,550000,45.47732925,-122.6082382,"SINGLE_FAMILY","Traditional",3,3,1740,2613,2,"cement siding",1,1,0
15377,1929,580000,45.52502823,-122.6004868,"SINGLE_FAMILY","Bungalow",3,3,2074,6534,3,"lap siding",1,1,0
15378,1922,575000,45.57198334,-122.6880875,"SINGLE_FAMILY","Bungalow",1,2,1276,6098,3,"cement siding",0,1,0
15379,1972,335000,45.41009521,-122.5848389,"SINGLE_FAMILY","Ranch",2,3,1300,NA,1,"t-111 siding",1,1,0
15380,1924,235000,45.47237396,-122.6112061,"SINGLE_FAMILY","Bungalow",1,2,604,4791,1,"wood siding",NA,0,0
15381,2009,309000,45.48754883,-122.5410309,"TOWNHOUSE","Townhouse",2,4,1694,1742,3,"wood composite",1,1,0
15382,2018,699900,45.49327469,-122.9185104,"SINGLE_FAMILY","Craftsman",3,5,3430,6098,2,"stone",1,1,1
15383,1922,1200000,45.52175522,-122.6175232,"SINGLE_FAMILY","Bungalow",4,5,3514,5227,3,"lap siding",1,1,0
15384,1995,423000,45.48011398,-122.3990936,"SINGLE_FAMILY","Ranch",2,3,1391,5227,1,"brick",1,1,0
15385,1910,555000,45.55312729,-122.6864319,"SINGLE_FAMILY",NA,2,2,1192,5000,NA,"NA",NA,1,0
15386,1930,1600000,45.54611969,-122.625206,"SINGLE_FAMILY","Tudor",4,5,3471,6969,3,"stucco",0,1,0
15387,2006,510000,45.32213974,-122.6257629,"SINGLE_FAMILY","Traditional",2,3,2492,8276,2,"cement siding",1,1,0
15388,1967,430000,45.41348648,-122.6146545,"SINGLE_FAMILY",NA,3,4,2100,8276,2,"cedar",0,1,1
15389,2007,525000,45.4588623,-122.654213,"TOWNHOUSE","Townhouse",4,4,1835,871,4,"cement siding",1,1,0
15390,1910,533000,45.48762512,-122.5867844,"SINGLE_FAMILY",NA,3,4,2488,4791,3,"cement siding",NA,1,0
15391,1920,632000,45.57770538,-122.7065506,"SINGLE_FAMILY","Craftsman",4,5,3304,7405,3,"wood siding",NA,1,0
15392,1978,343000,45.48300171,-122.4541702,"SINGLE_FAMILY","Ranch",2,3,1260,7405,1,"t-111 siding",1,1,0
15393,2007,583000,45.51686478,-122.6453094,"TOWNHOUSE","Contemporary",3,2,2040,NA,2,"brick",1,1,0
15394,1979,520000,45.46944427,-122.8619843,"SINGLE_FAMILY","Traditional",3,4,2198,8276,2,"cedar",1,1,0
15395,1968,510000,45.48103333,-122.8808365,"SINGLE_FAMILY","Ranch",2,3,1480,10890,1,"brick",1,1,0
15396,1910,297000,45.4801445,-122.5642624,"SINGLE_FAMILY",NA,1,2,864,3920,2,"wood siding",1,NA,0
15397,1955,517700,45.50465393,-122.5834122,"SINGLE_FAMILY","Ranch",2,3,2444,5662,2,"lap siding",1,1,0
15398,2020,534900,45.47544098,-122.5985413,"CONDO","Farmhouse",3,3,1793,NA,2,"lap siding",NA,NA,0
15399,1999,510000,45.32967758,-122.6139603,"SINGLE_FAMILY","Craftsman",3,5,2502,7840,2,"cement siding",1,1,0
15400,1962,199900,45.51966095,-122.6942825,"CONDO","Contemporary",1,1,485,NA,1,"other",NA,0,0
15401,1956,450000,45.34492874,-122.5997696,"SINGLE_FAMILY","Traditional",2,3,2172,10018,2,"cedar",0,1,1
15402,1986,500000,45.50665283,-122.8583069,"SINGLE_FAMILY","Traditional",3,3,1614,4791,2,"cedar",1,1,1
15403,1995,575000,45.40291977,-122.590744,"SINGLE_FAMILY","Traditional",3,4,2136,8276,2,"cement siding",1,1,0
15404,2005,375000,45.52560425,-122.6808929,"CONDO","Contemporary",1,1,982,NA,1,"other",0,NA,1
15405,1968,665000,45.42563629,-122.7969284,"SINGLE_FAMILY","Capecod",2,4,1788,27007,2,"vinyl siding",1,1,1
15406,2012,410000,45.44006348,-122.7542419,"SINGLE_FAMILY","English",3,4,2165,2178,3,"cement siding",1,1,0
15407,1962,525000,45.4716301,-122.705986,"SINGLE_FAMILY","Ranch",2,3,1243,4791,1,"wood siding",1,1,0
15408,2006,667900,45.45785904,-122.8646317,"SINGLE_FAMILY","Traditional",3,4,3530,5227,3,"stone",0,1,1
15409,2009,570000,45.4549942,-122.540451,"SINGLE_FAMILY","Traditional",2,3,2126,10018,1,"cement siding",1,1,1
15410,1980,630000,45.46218491,-122.8328094,"SINGLE_FAMILY","Contemporary",3,4,2576,13068,2,"wood siding",1,1,0
15411,1946,410000,45.53047943,-122.9855804,"SINGLE_FAMILY","Capecod",2,4,2130,9583,3,"lap siding",1,1,0
15412,2008,1275000,45.49680328,-122.6694489,"CONDO",NA,2,2,1692,NA,NA,"NA",NA,NA,0
15413,2020,693460,45.49439621,-122.9110413,"SINGLE_FAMILY","Contemporary",3,4,2920,6098,2,"cement siding",1,NA,0
15414,1977,600000,45.52920151,-122.6309586,"SINGLE_FAMILY",NA,2,2,1364,6534,1,"wood siding",1,1,0
15415,1924,510000,45.46409988,-122.6032562,"SINGLE_FAMILY","Farmhouse",2,4,3039,22651,2,"metal siding",0,1,0
15416,1939,822000,45.42528534,-122.6671066,"SINGLE_FAMILY","Bungalow",2,3,1890,6098,1,"wood siding",NA,1,0
15417,1923,530000,45.48735428,-122.5436707,"SINGLE_FAMILY","Bungalow",2,3,1700,40946,2,"wood siding",NA,NA,0
15418,2016,508500,45.31925201,-122.6070328,"SINGLE_FAMILY","Craftsman",3,5,2574,4791,2,"cement siding",1,1,0
15419,1979,808000,45.39316177,-122.7209702,"SINGLE_FAMILY","Traditional",3,3,2588,9945,NA,"NA",NA,1,0
15420,2003,382000,45.34741211,-122.5982513,"SINGLE_FAMILY","Traditional",3,4,1532,4791,2,"vinyl siding",1,1,0
15421,2016,616000,45.5704422,-122.8488312,"SINGLE_FAMILY","Traditional",3,5,2547,3484,2,"cement siding",1,1,1
15422,1987,485000,45.37280273,-122.7538452,"SINGLE_FAMILY","Contemporary",3,3,1784,10890,2,"t-111 siding",1,1,1
15423,1965,450000,45.51945496,-122.8219681,"SINGLE_FAMILY","Ranch",1,4,1483,9583,1,"wood siding",0,NA,0
15424,2017,925000,45.40245819,-122.7304077,"SINGLE_FAMILY","Farmhouse",3,4,2571,11325,2,"cement siding",1,1,1
15425,1922,358000,45.50595856,-122.5693817,"SINGLE_FAMILY","Bungalow",1,3,2414,9583,3,"wood siding",0,NA,1
15426,2021,381900,45.48981476,-122.9155807,"TOWNHOUSE","Townhouse",3,3,1520,NA,2,"cement siding",1,1,0
15427,1955,751000,45.5108223,-122.6047287,"SINGLE_FAMILY","Daylight Ranch",2,3,1979,4791,2,"cedar",1,1,1
15428,1973,350000,45.48936462,-122.7295609,"SINGLE_FAMILY",NA,2,3,1200,10018,NA,"NA",NA,1,0
15429,1979,425000,45.53255844,-122.9648132,"SINGLE_FAMILY","Ranch",2,3,1428,9583,1,"wood siding",1,1,0
15430,1978,675000,45.40290451,-122.6369934,"SINGLE_FAMILY","Daylight Ranch",3,3,3580,10454,2,"brick",1,1,1
15431,1928,990000,45.5398941,-122.6360779,"SINGLE_FAMILY","English",3,3,2638,4791,2,"stucco",0,1,0
15432,1964,680000,45.46083832,-122.5098343,"SINGLE_FAMILY",NA,3,3,2714,NA,NA,"NA",NA,NA,0
15433,2021,1299309,45.55096817,-122.8015137,"SINGLE_FAMILY","Traditional",4,5,4098,5662,3,"lap siding",1,1,1
15434,1953,580000,45.4471283,-122.5963211,"SINGLE_FAMILY","Ranch",2,3,2424,17859,2,"cedar",1,1,0
15435,1935,1900000,45.53816223,-122.6321869,"SINGLE_FAMILY","Colonial",3,6,5903,12196,4,"wood siding",0,1,0
15436,1954,360000,45.59943771,-122.7527542,"SINGLE_FAMILY",NA,1,3,1187,9100,NA,"NA",NA,1,0
15437,1905,516000,45.56019211,-122.6528091,"SINGLE_FAMILY","Craftsman",1,3,2136,3049,3,"cedar",NA,NA,0
15438,1987,785000,45.5447197,-122.977829,"SINGLE_FAMILY","Traditional",2,3,2607,14374,1,"cedar",1,1,0
15439,1911,760000,45.55488586,-122.6831818,"SINGLE_FAMILY","Bungalow",2,3,2814,4791,3,"wood siding",NA,0,0
15440,1970,537500,45.37947464,-122.4533615,"SINGLE_FAMILY",NA,3,3,1924,72309,NA,"NA",NA,1,0
15441,2002,575000,45.35914993,-122.7893677,"SINGLE_FAMILY","Traditional",3,3,2923,6098,2,"brick",1,1,1
15442,1959,350000,45.5070076,-122.4962158,"SINGLE_FAMILY",NA,1,3,1386,6534,1,"t-111 siding",1,0,0
15443,1937,750000,45.46914673,-122.645874,"SINGLE_FAMILY","English",2,3,2034,4791,3,"cedar",1,1,0
15444,2018,796000,45.55028534,-122.8043823,"SINGLE_FAMILY","Contemporary",4,4,2939,3920,2,"cement siding",1,1,0
15445,2016,350000,45.42079926,-122.8522644,"TOWNHOUSE","Townhouse",2,2,1221,871,3,"stone",1,1,1
15446,2020,2140000,45.49128723,-122.7360229,"SINGLE_FAMILY","NW Contemporary",5,4,5360,44431,2,"stone",1,1,1
15447,1952,975000,45.50490952,-122.7104874,"SINGLE_FAMILY","Traditional",3,5,4268,13503,3,"wood siding",0,1,1
15448,1994,575000,45.33420563,-122.6162262,"SINGLE_FAMILY","Traditional",3,4,2019,8712,2,"lap siding",1,1,1
15449,1952,575000,45.45434189,-122.742897,"SINGLE_FAMILY","Ranch",2,3,1468,9583,1,"wood siding",NA,1,0
15450,1971,508000,45.34619904,-122.5089264,"SINGLE_FAMILY",NA,2,3,1540,20240,NA,"NA",NA,1,0
15451,1989,750000,45.54430771,-122.8220901,"SINGLE_FAMILY","Traditional",3,3,2848,8712,1,"brick",1,1,1
15452,1934,778500,45.55275726,-122.645607,"SINGLE_FAMILY","English",2,2,2372,NA,3,"cedar",1,1,1
15453,1955,364000,45.44358063,-122.6187668,"SINGLE_FAMILY",NA,1,2,864,6534,1,"cedar",1,1,0
15454,2020,359950,45.47528076,-122.5993729,"CONDO","Cottage",2,2,980,NA,2,"lap siding",NA,0,1
15455,1910,627500,45.46628189,-122.6577682,"SINGLE_FAMILY","Bungalow",1,2,1385,3484,2,"cedar",NA,NA,0
15456,1996,420000,45.38425446,-122.7616882,"TOWNHOUSE","Contemporary",3,3,2204,2178,2,"stone",1,1,1
15457,1971,365000,45.39757156,-122.8085403,"TOWNHOUSE","Townhouse",2,2,1196,3484,1,"lap siding",1,NA,0
15458,1910,650000,45.34996414,-122.8532181,"SINGLE_FAMILY","Bungalow",4,3,3024,7840,3,"cement siding",0,1,0
15459,1913,522000,45.49703217,-122.6077652,"SINGLE_FAMILY","Bungalow",2,3,2652,4356,3,"wood siding",0,NA,0
15460,1950,565000,45.50945282,-122.8226624,"SINGLE_FAMILY","Ranch",2,4,1947,27878,1,"lap siding",1,1,0
15461,1909,500000,45.56474304,-122.6309662,"SINGLE_FAMILY",NA,2,3,2362,5000,NA,"NA",NA,0,0
15462,1991,2700000,45.33727264,-122.6912689,"SINGLE_FAMILY","Traditional",8,5,6166,916938,2,"brick",1,1,1
15463,2016,735000,45.53165054,-122.6821823,"CONDO","Contemporary",2,2,1230,NA,1,"other",1,1,1
15464,1927,2325000,45.54025269,-122.6568527,"SINGLE_FAMILY",NA,2,3,2154,5000,NA,"NA",NA,1,0
15465,1969,438000,45.5105896,-122.9573593,"SINGLE_FAMILY",NA,2,3,1520,9147,2,"aluminum siding",1,1,0
15466,1993,820000,45.53600311,-122.7803116,"SINGLE_FAMILY",NA,2.5,3,2104,8712,NA,"NA",NA,1,0
15467,1990,588800,45.54703522,-122.8376312,"SINGLE_FAMILY","NW Contemporary",2,2,1434,6534,1,"brick",1,1,1
15468,1998,459950,45.54085922,-122.9675293,"SINGLE_FAMILY","Traditional",3,5,2287,5227,2,"brick",1,1,1
15469,1923,520000,45.57463837,-122.6625595,"SINGLE_FAMILY","Bungalow",1,3,1515,4791,2,"wood siding",NA,1,0
15470,1926,485000,45.4738884,-122.7083511,"SINGLE_FAMILY",NA,1,2,870,6600,NA,"NA",NA,NA,0
15471,2016,425000,45.42722321,-122.5037994,"TOWNHOUSE","Traditional",3,3,1896,1742,3,"cement siding",1,1,1
15472,1970,570000,45.51057816,-122.9548645,"SINGLE_FAMILY",NA,3,4,2798,10018,2,"aluminum siding",NA,1,1
15473,1946,980000,45.48810959,-122.6095581,"SINGLE_FAMILY","Ranch",2,3,2060,21780,2,"cement siding",0,NA,0
15474,1992,470000,45.43951035,-122.8102493,"SINGLE_FAMILY",NA,2,4,1852,5662,1,"brick",1,1,0
15475,2004,1379000,45.55144119,-122.7732162,"SINGLE_FAMILY","Traditional",5,5,6042,10890,3,"cedar",0,1,1
15476,1910,620000,45.50081253,-122.6378632,"SINGLE_FAMILY","Bungalow",1,3,1622,3484,3,"aluminum siding",0,0,1
15477,1985,545000,45.44768524,-122.8165817,"SINGLE_FAMILY","Ranch",2,3,1364,9583,1,"brick",1,1,1
15478,2012,712000,45.41954422,-122.7722321,"SINGLE_FAMILY","Traditional",4,3,3480,6098,2,"cement siding",1,1,1
15479,2003,479000,45.47562027,-122.4693756,"SINGLE_FAMILY","Traditional",3,4,2367,6969,3,"cement siding",1,1,0
15480,1951,371500,45.48671341,-122.5818481,"SINGLE_FAMILY","Bungalow",1,2,774,3484,1,"vinyl siding",1,NA,0
15481,2007,500000,45.52515411,-122.7004471,"CONDO","Contemporary",1,1,1049,NA,1,"brick",1,NA,1
15482,1923,900000,45.47340012,-122.6469803,"SINGLE_FAMILY","Bungalow",3,4,2790,4791,3,"wood siding",0,1,0
15483,1941,295000,45.40451813,-122.6165695,"SINGLE_FAMILY","Bungalow",1,1,582,5227,1,"cement siding",NA,NA,0
15484,1997,1200000,45.49324036,-122.3816986,"SINGLE_FAMILY","Contemporary",5,3,5296,43560,2,"cedar",1,1,1
15485,1955,366000,45.52148438,-122.5057602,"SINGLE_FAMILY","Ranch",2,4,2238,10454,2,"wood siding",1,1,0
15486,2004,350000,45.50311279,-122.48629,"TOWNHOUSE","Townhouse",3,3,1319,2613,2,"vinyl siding",1,1,1
15487,2010,656000,45.35887527,-122.7872849,"SINGLE_FAMILY","Traditional",3,3,2867,6098,2,"brick",1,1,0
15488,2003,321000,45.48523331,-122.3756332,"SINGLE_FAMILY","Traditional",3,4,1679,5662,2,"cement siding",1,1,0
15489,1913,765000,45.54321671,-122.660202,"SINGLE_FAMILY","Craftsman",5,6,3072,6098,4,"asbestos",0,0,0
15490,1994,425000,45.51386642,-122.8857727,"SINGLE_FAMILY","Traditional",3,3,1623,5662,2,"cement siding",1,1,0
15491,1996,875000,45.4146347,-122.6978989,"SINGLE_FAMILY","Contemporary",5,5,4961,37897,2,"cedar",1,1,1
15492,1994,560000,45.47241974,-122.5326767,"SINGLE_FAMILY","Custom Style",4,4,2805,12632,3,"wood siding",1,1,1
15493,1940,665000,45.46537781,-122.6191711,"SINGLE_FAMILY","Traditional",2,4,1536,3484,2,"lap siding",NA,1,1
15494,1990,545000,45.45772171,-122.7289658,"SINGLE_FAMILY","Traditional",3,3,1687,4791,2,"cement siding",1,1,0
15495,2008,420000,45.33331299,-122.6072006,"SINGLE_FAMILY",NA,2.5,4,1762,3413,NA,"NA",NA,0,0
15496,2014,615000,45.51266479,-122.9199982,"SINGLE_FAMILY",NA,3,4,2714,6969,2,"cement siding",1,1,0
15497,1966,220000,45.5006752,-122.503006,"SINGLE_FAMILY",NA,1,3,1164,8712,NA,"NA",NA,NA,1
15498,2007,410000,45.49701309,-122.9326172,"SINGLE_FAMILY","Traditional",3,2,1537,3049,2,"cement siding",1,1,0
15499,1917,1262421,45.54127121,-122.6192169,"SINGLE_FAMILY","Bungalow",4,5,3517,4791,3,"cedar",0,1,1
